MAIRA Recording v4
Formula Vee - Classic @ Circuit de Ledenon -  (104s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
0.12546784,-0.056639746,0,0.07534751,0.027607221,0.08655593,0,0,-0.00067750306,-0.017852709,6725.789,6500,3,4,False,38.13766,0.012919191,-5.820766E-10,6.719512,-0.27574247,-0.0018011319,3080.5615,3.3263013,38.13766,38.13766,0.012704823,-0.20641267,0.031442825,0.027252354,-0.06168179,-0.046957195,0.042384632,0.042511433,1,0
0.12546784,0.12546784,0,0.07534751,0.027607221,0.08655593,0,0,-0.00067750306,-0.017852709,6725.789,6500,3,4,False,38.13766,0.012919191,-5.820766E-10,6.719512,-0.27574247,-0.0023905747,3080.5615,3.3263013,38.13766,38.13766,0.012919191,-0.27073437,0.014966047,0.031094186,-0.06654104,-0.049617197,0.04220272,0.04237428,1,0
1.3142691,0.33798465,0,0.077130504,0.026318902,0.12650478,0,0,-0.00077971246,-0.039020833,6732.1147,6500,3,4,False,38.14027,0.014869221,-0.004836061,6.719512,-0.2901636,-0.0027620732,0.53975666,3.3263714,38.140266,38.14027,0.013071109,-0.3155184,-0.0043412233,0.03475905,-0.0648313,-0.05087735,0.04201494,0.042234175,1,0
1.3142691,0.5615502,0,0.077130504,0.026318902,0.12650478,0,0,-0.00077971246,-0.039020833,6732.1147,6500,3,4,False,38.14027,0.014869221,-0.004836061,6.719512,-0.2901636,-0.0029860216,0.53975666,3.3263714,38.140266,38.14027,0.013280053,-0.3114065,-0.02300255,0.038303815,-0.0585488,-0.050717857,0.041840732,0.042091977,1,0
1.3142691,0.78746134,0,0.077130504,0.026318902,0.12650478,0,0,-0.00077971246,-0.039020833,6732.1147,6500,3,4,False,38.14027,0.014869221,-0.004836061,6.719512,-0.2901636,-0.0031311694,0.53975666,3.3263714,38.140266,38.14027,0.013614204,-0.27738968,-0.038405884,0.041730378,-0.05160056,-0.047210507,0.041687973,0.041952897,1,0
1.3142691,0.9962065,0,0.077130504,0.026318902,0.12650478,0,0,-0.00077971246,-0.039020833,6732.1147,6500,3,4,False,38.14027,0.014869221,-0.004836061,6.719512,-0.2901636,-0.0032083967,0.53975666,3.3263714,38.140266,38.14027,0.01401332,-0.26314068,-0.05156776,0.045002777,-0.04348055,-0.040858172,0.041554105,0.041828368,1,0
1.3142691,1.1753758,0,0.077130504,0.026318902,0.12650478,0,0,-0.00077971246,-0.039020833,6732.1147,6500,3,4,False,38.14027,0.014869221,-0.004836061,6.719512,-0.2901636,-0.0032279878,0.53975666,3.3263714,38.140266,38.14027,0.014425952,-0.26420903,-0.06298294,0.047830176,-0.03295751,-0.034246985,0.041445818,0.04172438,1,0
1.3142691,1.3142691,0,0.077130504,0.026318902,0.12650478,0,0,-0.00077971246,-0.039020833,6732.1147,6500,3,4,False,38.14027,0.014869221,-0.004836061,6.719512,-0.2901636,-0.0032168156,0.53975666,3.3263714,38.140266,38.14027,0.014869221,-0.25810027,-0.07107654,0.04975187,-0.021651482,-0.030399688,0.04136932,0.041637972,1,0
0.61094207,1.287109,0,0.07755671,0.028781032,0.15303202,0,0,-0.00092908845,-0.0517116,6735.607,6500,3,4,False,38.14329,0.017719243,-0.007012335,6.719512,-0.13057643,-0.0032339043,1.1747723,3.326447,38.143288,38.14329,0.015380312,-0.2351498,-0.07293028,0.050747894,-0.013382132,-0.02850763,0.041323382,0.041557707,1,0
0.61094207,1.2395067,0,0.07755671,0.028781032,0.15303202,0,0,-0.00092908845,-0.0517116,6735.607,6500,3,4,False,38.14329,0.017719243,-0.007012335,6.719512,-0.13057643,-0.0032424326,1.1747723,3.326447,38.143288,38.14329,0.015928235,-0.22584853,-0.0686067,0.05111765,-0.008969621,-0.027834699,0.0412945,0.04148074,1,0
0.61094207,1.1490909,0,0.07755671,0.028781032,0.15303202,0,0,-0.00092908845,-0.0517116,6735.607,6500,3,4,False,38.14329,0.017719243,-0.007012335,6.719512,-0.13057643,-0.0031517262,1.1747723,3.326447,38.143288,38.14329,0.016483907,-0.22137439,-0.059355345,0.05141872,-0.0064077983,-0.027548255,0.04127359,0.0414038,1,0
0.61094207,1.006802,0,0.07755671,0.028781032,0.15303202,0,0,-0.00092908845,-0.0517116,6735.607,6500,3,4,False,38.14329,0.017719243,-0.007012335,6.719512,-0.13057643,-0.0029694012,1.1747723,3.326447,38.143288,38.14329,0.017003827,-0.2268222,-0.04633882,0.051980063,-0.004851458,-0.026015462,0.041258607,0.041327912,1,0
0.61094207,0.82090014,0,0.07755671,0.028781032,0.15303202,0,0,-0.00092908845,-0.0517116,6735.607,6500,3,4,False,38.14329,0.017719243,-0.007012335,6.719512,-0.13057643,-0.0027270592,1.1747723,3.326447,38.143288,38.14329,0.017417338,-0.25496456,-0.03161792,0.052536078,-0.0046751634,-0.02444222,0.041246608,0.041258443,1,0
0.61094207,0.61094207,0,0.07755671,0.028781032,0.15303202,0,0,-0.00092908845,-0.0517116,6735.607,6500,3,4,False,38.14329,0.017719243,-0.007012335,6.719512,-0.13057643,-0.0024510054,1.1747723,3.326447,38.143288,38.14329,0.017719243,-0.28224552,-0.016303312,0.05262507,-0.009253756,-0.025232079,0.04123275,0.04119191,1,0
-0.35514584,0.2503553,0,0.056784697,0.033845942,0.111134276,0,0,-0.0009335101,-0.048248205,6741.023,6500,3,4,False,38.144722,0.017804239,-0.005803086,6.719512,0.07255495,-0.002158071,1.809857,3.326502,38.14472,38.144722,0.017902236,-0.3108976,-0.0024145637,0.05236782,-0.017831605,-0.029035315,0.041197855,0.041118447,1,0
-0.35514584,-0.014344841,0,0.056784697,0.033845942,0.111134276,0,0,-0.0009335101,-0.048248205,6741.023,6500,3,4,False,38.144722,0.017804239,-0.005803086,6.719512,0.07255495,-0.0018853854,1.809857,3.326502,38.14472,38.144722,0.017982118,-0.33352122,0.00929554,0.052078746,-0.027218156,-0.031482253,0.041135285,0.04103121,1,0
