MAIRA Recording v4
FIA F4 @ Mount Panorama Circuit -  (149s)
InputTorque60Hz,InputTorque360Hz,LFEMagnitude,LongitudinalGForce,LateralGForce,MaxShockVelocity,UndersteerEffect,OversteerEffect,SeatOfPantsEffect,SkidSlip,RPM,ShiftRPM,Gear,NumForwardGears,ABSActive,VelocityMS,VelocityY,SteeringWheelAngle,SteeringWheelAngleMax,SteeringWheelVelocity,YawRate,TrackPosition,YawNorth,VelocityX,Speed,VelocityY360Hz,LatAccel,RollRate,PitchRate,LFShockVelocity,RFShockVelocity,LFShockDeflection,RFShockDeflection,Throttle,Brake
-0.7812748,-0.80407524,0,0.34635064,0.03175112,0.043913633,0,0,0.0012565752,0.018009838,7002.2397,6500,3,6,False,38.218414,-0.024012152,0.005321444,6.719512,-0.17412062,0.0038954532,13.898738,4.879938,38.218407,38.218414,-0.022682663,0.32476637,0.014634101,-0.031900033,0.032155,0.020976653,0.015307397,0.015682422,1,0
-0.7812748,-0.79770744,0,0.34635064,0.03175112,0.043913633,0,0,0.0012565752,0.018009838,7002.2397,6500,3,6,False,38.218414,-0.024012152,0.005321444,6.719512,-0.17412062,0.0039493944,13.898738,4.879938,38.218407,38.218414,-0.023325495,0.32482293,0.014848386,-0.033682276,0.02949204,0.019601185,0.015391533,0.01573762,1,0
-0.7812748,-0.7812748,0,0.34635064,0.03175112,0.043913633,0,0,0.0012565752,0.018009838,7002.2397,6500,3,6,False,38.218414,-0.024012152,0.005321444,6.719512,-0.17412062,0.0039555016,13.898738,4.879938,38.218407,38.218414,-0.024012152,0.31137213,0.013224072,-0.035424687,0.027607877,0.01839423,0.015469941,0.015789498,1,0
-0.42441815,-0.6708808,0,0.34055766,0.036162313,0.027339352,0,0,0.0014534103,0.008500073,7010.689,6500,3,6,False,38.268276,-0.027809747,0.0019349852,6.719512,-0.20318753,0.0038908664,14.535817,4.879903,38.26827,38.268276,-0.024731223,0.2984716,0.01015408,-0.037256178,0.025799783,0.016188016,0.015544095,0.015838327,1,0
-0.42441815,-0.5736265,0,0.34055766,0.036162313,0.027339352,0,0,0.0014534103,0.008500073,7010.689,6500,3,6,False,38.268276,-0.027809747,0.0019349852,6.719512,-0.20318753,0.0038053575,14.535817,4.879903,38.26827,38.268276,-0.025439937,0.2988616,0.0070284153,-0.039121225,0.023004454,0.012310189,0.015613061,0.01588037,1,0
-0.42441815,-0.48897082,0,0.34055766,0.036162313,0.027339352,0,0,0.0014534103,0.008500073,7010.689,6500,3,6,False,38.268276,-0.027809747,0.0019349852,6.719512,-0.20318753,0.0037459938,14.535817,4.879903,38.26827,38.268276,-0.026097018,0.31402105,0.0047900495,-0.040733293,0.020090777,0.00836845,0.015673226,0.015909875,1,0
-0.42441815,-0.4370962,0,0.34055766,0.036162313,0.027339352,0,0,0.0014534103,0.008500073,7010.689,6500,3,6,False,38.268276,-0.027809747,0.0019349852,6.719512,-0.20318753,0.0037625427,14.535817,4.879903,38.26827,38.268276,-0.026693173,0.33468875,0.0040068394,-0.042505186,0.016368987,0.0049175145,0.01572476,0.015928093,1,0
-0.42441815,-0.42549077,0,0.34055766,0.036162313,0.027339352,0,0,0.0014534103,0.008500073,7010.689,6500,3,6,False,38.268276,-0.027809747,0.0019349852,6.719512,-0.20318753,0.0038159012,14.535817,4.879903,38.26827,38.268276,-0.027257167,0.34829786,0.0037824716,-0.044631507,0.01258033,0.0020281493,0.015765058,0.015936969,1,0
-0.42441815,-0.42441815,0,0.34055766,0.036162313,0.027339352,0,0,0.0014534103,0.008500073,7010.689,6500,3,6,False,38.268276,-0.027809747,0.0019349852,6.719512,-0.20318753,0.0038444623,14.535817,4.879903,38.26827,38.268276,-0.027809747,0.35463116,0.0031633023,-0.046944246,0.009523721,-0.0012021386,0.015795324,0.015938567,1,0
-0.10558772,-0.44196767,0,0.35813951,0.038382765,0.03948335,0,0,0.0016231493,-0.008255524,7017.377,6500,3,6,False,38.31939,-0.031099033,-0.0012083137,6.719512,-0.18859792,0.003853547,15.17373,4.8798747,38.319378,38.31939,-0.028358318,0.35671228,0.0019853523,-0.048680715,0.0071054455,-0.0041091302,0.015818534,0.01593129,1,0
