Super Formula Light @ Imola - Road Texture
InputTorque60Hz,InputTorque500Hz
-5.8754,-5.8719
-5.8754,-5.8757
-5.653,-6.0739
-5.653,-6.2098
-5.653,-6.2241
-5.653,-6.1095
-5.653,-5.9565
-5.653,-5.7737
-5.653,-5.6746
-5.653,-5.6517
-5.653,-5.6514
-5.1524,-5.686
-5.1524,-5.6154
-5.1524,-5.5591
-5.1524,-5.4373
-5.1524,-5.3413
-5.1524,-5.2853
-5.1524,-5.209
-5.1524,-5.1468
-4.8961,-5.0641
-4.8961,-5.0074
-4.8961,-4.9907
-4.8961,-4.9892
-4.8961,-4.9863
-4.8961,-4.9681
-4.8961,-4.927
-4.8961,-4.8962
-4.8961,-4.8949
-5.2058,-4.9634
-5.2058,-4.9896
-5.2058,-5.011
-5.2058,-5.0272
-5.2058,-5.083
-5.2058,-5.1407
-5.2058,-5.1805
-5.2058,-5.2073
-4.9462,-5.2403
-4.9462,-5.2315
-4.9462,-5.2292
-4.9462,-5.2137
-4.9462,-5.1356
-4.9462,-5.0702
-4.9462,-4.9784
-4.9462,-4.9425
-4.9462,-4.944
-4.5634,-4.8239
-4.5634,-4.6971
-4.5634,-4.5502
-4.5634,-4.4658
-4.5634,-4.4838
-4.5634,-4.54
-4.5634,-4.5726
-4.6627,-4.4945
-4.6627,-4.414
-4.6627,-4.366
-4.6627,-4.3809
-4.6627,-4.448
-4.6627,-4.5782
-4.6627,-4.6394
-4.6627,-4.6597
-4.6627,-4.6642
-4.778,-4.7163
-4.778,-4.6944
-4.778,-4.6914
-4.778,-4.7375
-4.778,-4.8432
-4.778,-4.8674
-4.778,-4.8153
-4.778,-4.7723
-4.5984,-4.9017
-4.5984,-5.0135
-4.5984,-4.992
-4.5984,-4.8469
-4.5984,-4.644
-4.5984,-4.513
-4.5984,-4.5205
-4.5984,-4.6048
-4.5984,-4.6007
-4.5315,-4.8825
-4.5315,-4.9787
-4.5315,-4.9529
-4.5315,-4.8121
-4.5315,-4.6251
-4.5315,-4.4848
-4.5315,-4.455
-4.7447,-4.7566
-4.7447,-4.8022
-4.7447,-4.7862
-4.7447,-4.7324
-4.7447,-4.7286
-4.7447,-4.7437
-4.7447,-4.7515
-4.7447,-4.7443
-4.7447,-4.7446
-5.4824,-4.877
-5.4824,-4.9404
-5.4824,-5.0143
-5.4824,-5.1488
-5.4824,-5.3246
-5.4824,-5.4543
-5.4824,-5.5013
-5.4824,-5.4822
-6.2778,-5.4619
-6.2778,-5.4505
-6.2778,-5.4925
-6.2778,-5.5797
-6.2778,-5.771
-6.2778,-5.9814
-6.2778,-6.1677
-6.2778,-6.2714
-6.2778,-6.282
-6.8654,-6.2673
-6.8654,-6.1911
-6.8654,-6.2311
-6.8654,-6.3656
-6.8654,-6.6577
-6.8654,-6.8228
-6.8654,-6.9154
-6.8654,-6.8653
-7.3376,-6.8101
-7.3376,-6.797
-7.3376,-6.8763
-7.3376,-7.0276
-7.3376,-7.2233
-7.3376,-7.3275
-7.3376,-7.3752
-7.3376,-7.3363
-7.6493,-7.2294
-7.6493,-7.2409
-7.6493,-7.2941
-7.6493,-7.409
-7.6493,-7.4955
-7.6493,-7.5711
-7.6493,-7.6184
-7.6493,-7.6509
-8.1919,-7.7482
-8.1919,-7.7829
-8.1919,-7.8545
-8.1919,-7.9573
-8.1919,-8.0513
-8.1919,-8.1205
-8.1919,-8.1634
-8.1919,-8.195
-8.1919,-8.1921
-9.1245,-8.3415
-9.1245,-8.4441
-9.1245,-8.5913
-9.1245,-8.7207
-9.1245,-8.8357
-9.1245,-8.9335
-9.1245,-9.0353
-9.1245,-9.1149
-9.7154,-9.3231
-9.7154,-9.4565
-9.7154,-9.5216
-9.7154,-9.5639
-9.7154,-9.5626
-9.7154,-9.5863
-9.7154,-9.6411
-9.7154,-9.7228
-9.7154,-9.7169
-10.6862,-10.005
-10.6862,-10.0968
-10.6862,-10.1613
-10.6862,-10.2236
-10.6862,-10.3505
