Super Formula Light @ Imola - Corners 16, 17, & 1
InputTorque60Hz,InputTorque500Hz
1.6212537,1.6215421
3.5782702,2.0869017
3.5782702,2.4561844
3.5782702,2.7651167
3.5782702,2.988633
3.5782702,3.148126
3.5782702,3.3065765
3.5782702,3.4639018
3.5782702,3.581501
3.2249696,3.4643297
3.2249696,3.360461
3.2249696,3.2855291
3.2249696,3.2298667
3.2249696,3.176559
3.2249696,3.155986
3.2249696,3.1780753
3.2249696,3.2261496
2.2244923,3.0282853
2.2244923,2.9038687
2.2244923,2.7448387
2.2244923,2.5921562
2.2244923,2.518581
2.2244923,2.4712844
2.2244923,2.365834
2.2244923,2.220975
1.3585737,1.9773648
1.3585737,1.8564978
1.3585737,1.7444489
1.3585737,1.6308483
1.3585737,1.5002882
1.3585737,1.4142227
1.3585737,1.3645524
1.3585737,1.3581108
1.3585737,1.3581465
0.5661349,1.5301011
0.5661349,1.4837846
0.5661349,1.329039
0.5661349,1.100058
0.5661349,0.8602259
0.5661349,0.6609351
0.5661349,0.5642862
0.5661349,0.5657243
1.1748341,0.6766375
1.1748341,0.85919553
1.1748341,1.0507815
1.1748341,1.1980135
1.1748341,1.2450382
1.1748341,1.2360321
1.1748341,1.2041681
1.1748341,1.1742477
1.338164,1.0378218
1.338164,0.9734654
1.338164,0.9566219
1.338164,0.9682035
1.338164,0.9752899
1.338164,1.0292721
1.338164,1.1636866
1.338164,1.3437325
1.338164,1.3438016
1.9744633,1.5277866
1.9744633,1.6624414
1.9744633,1.7846217
1.9744633,1.8765447
1.9744633,1.9182204
1.9744633,1.9330872
1.9744633,1.9498862
1.9744633,1.9750913
2.8538492,2.0078022
2.8538492,2.1041713
2.8538492,2.2347047
2.8538492,2.3754237
2.8538492,2.5103102
2.8538492,2.6110752
2.8538492,2.7262855
2.8538492,2.8552034
3.2457502,2.8660972
3.2457502,2.9789808
3.2457502,3.1185458
3.2457502,3.247258
3.2457502,3.3474905
3.2457502,3.3415005
3.2457502,3.2948813
3.2457502,3.2444143
3.2457502,3.2442048
2.5188127,2.9058492
2.5188127,2.8622823
2.5188127,2.9022918
2.5188127,2.9512944
2.5188127,2.9249072
2.5188127,2.8191936
2.5188127,2.6656737
2.5188127,2.514452
1.3440152,2.2420287
